gci,extrapolated,ooc
2.25911030372383e-6,162.7000687936436,16.988052519986795
5.1368357229829634e-5,154.09583718921186,12.883106661570867
0.0005538456257735554,149.15097926756692,10.574949999706208
9.609684664962488e-7,142.8320267895733,20.24864111783472
0.0038491770582071193,180.70855015576495,7.393209008525942
2.3847059545020062e-8,224.60365453611954,25.19554824752719
0.02445772429735324,342.83567693526385,2.3292586142119007
6.535219315861049e-5,347.3962107843287,10.338252904623864
6.56576882431045e-6,340.3686205456282,13.947731248012296
0.0001804370901844376,323.45552166760154,11.478221270765394
0.031144464397440896,300.275193476734,2.6161038677162347
2.5768124315019604e-5,286.6017469917696,12.95387387490076
0.0003029186687880777,272.5369076636285,9.617450372454702
4.7996658514894375e-6,258.84445400562885,16.579521394020723
0.012504173502314116,237.82800422575093,5.339327964398585
0.015160900484247437,384.09035887227503,4.334747384690034
6.585922104124485e-5,342.043240809525,11.262755146159515
0.03565694490777403,335.04740677140273,2.69924811816202
0.0006329941479283923,288.4382666143207,8.627573144220198
2.034415379084714e-5,302.96782050612524,12.54970238101122
0.002453838831440033,280.0024908396935,6.203166662154498
0.0011320057108536266,258.45953261395823,7.006756478710484
0.0006926593321817612,238.54893450517963,8.887981437930804
5.755898846939554e-7,230.00922313585335,19.05934023936395
9.75640771185662e-5,219.96150520706743,11.694734323447605
7.772407478592938e-5,216.03131922344986,11.974978648056894
0.0040793213309546165,205.57250950974105,6.14956430165735
2.95787054773304e-7,207.3318188865054,20.090369166044162
0.0052984241910734925,188.98004980603358,5.703729852085141
0.0008668726572630568,196.35823185872522,8.484814383664425
0.0002290266396620673,175.89952092376822,9.991406347093372
2.0030109177994762e-7,174.14758377337705,20.39088958108876
0.0010606334436869026,186.3747607242481,8.548195604223709
0.0011445749309463348,188.96109595822998,8.353978098311138
0.0008541653691561394,192.7784930540545,8.870711360708205
6.99447397439635e-6,190.08960857745834,16.499037149321648
0.0004064795494255818,192.70454676447915,10.413809751997285
6.548795605159232e-5,192.19199328951797,13.002894365642467
0.00039936986393745386,177.32068340896635,10.71082308806561
1.0016199136756928e-5,167.8658194826314,15.871738003064868
3.033067445140011e-5,155.19325223846172,14.277866297070807
3.2876940348285537e-7,147.96586577133004,20.567705687995055
0.0007753584514099573,157.48793393701698,8.968985797742265
0.00048382229322842105,160.7766115533397,9.758284595778324
3.543160305270002e-5,162.94545214095658,12.807364783649675
0.02233498509089436,161.6771874540603,3.6888401727281455
0.03182689330735367,151.59926425818844,1.995623610829298
0.0010940747348207394,189.5837058482069,7.034530340941775
0.004220902013685238,188.36790071426216,6.266111883516668
0.19383241052100925,341.213033467811,1.2144821992063453
0.012332418832146948,328.0969483055102,3.270687144247597
0.002240456437377927,318.2696222445978,6.2443244007826015
4.538173324739606e-6,309.2798695917924,16.364198904198716
0.00023709370150373996,288.24351719149973,10.267775430422022
8.81770661840447e-6,260.27471021800517,15.048386676173168
6.1001116515533e-5,240.45744654058464,12.192086633890916
5.486253207580648e-6,225.30952263257927,15.749192249995941
0.0002068154760769407,209.90357441959236,10.767920274673122
0.0001992463950133193,213.50625149614086,9.980074732774352
4.817433346337323e-5,206.22971842817293,12.562477946110782
0.00016235215054811322,202.49833182574338,10.112658355627932
8.859338014097042e-5,189.2356256137288,10.808734233724582
6.531098299795294e-6,178.5087372515384,15.55411995688773
8.908267100826811e-5,159.92382769930921,12.223085131173113
0.00022899264974095463,172.1642230706414,9.13330032531319
0.009663725668583404,146.57822223752075,4.395949896516798
1.256718239987831e-5,135.10667931768202,12.837301153898387
4.858313616172775e-5,183.2312238081234,11.889928292718082
0.0820482136212395,158.64699237105668,0.8022999066890715
3.973968194878614e-9,161.2584611689352,23.98846734767368
0.010529274428860907,153.5751959581699,3.7103338171841296
0.001119854133584633,168.50373445579774,7.125827153247402
0.00020421267515501027,193.14753481433678,9.307742254239884
9.769200913590622e-5,244.68772182230217,11.299860231698688
7.156091683513855e-6,286.74742356223015,18.484506629007576
1.747016742447319e-5,327.2856532289011,13.492007907959282
0.0001107193333763981,303.1035425118181,10.706546148117363
7.513651054655931e-7,285.32348795269127,18.931098434605918
4.836643835693128e-8,266.8163964569047,23.999523021288375
8.689389664193801e-6,250.59764788807198,16.554637432418186
9.689821022399986e-5,257.46737591021235,12.761959239511851
0.00043258311491569773,351.75499862567386,7.468832121848765
4.066708955570088e-7,335.8880585037063,17.339608654209556
4.8143217966738086e-5,325.16334299844243,12.284268619880368
0.024786598173589004,447.61941113738675,2.4677245248274673
5.235115086979639e-7,361.776623784679,18.903698982631333
5.4332007074373227e-5,345.23326708993363,12.206668269181797
0.0001394688456035662,348.6716805632075,10.221707068351408
1.2416786428817055e-5,353.7756867044886,13.020540333110327
0.06811597503257732,404.46026981164937,2.8234906705204894
0.00015719150176624012,367.8908163651095,10.579508618845841
8.747857334314837e-8,345.97532522439445,21.299928881660392
2.020244590010546e-6,324.08280734007417,17.05609503929986
0.0001561703211901719,305.2836241534191,10.744978174363158
8.210602912091722e-7,285.64187638400136,18.371074954188096
0.00035202265600250434,264.07014321235573,9.573106454129924
0.0003640216679296497,250.06784342557629,9.619937220194728
1.0736290702891616e-5,228.94077368140358,14.75643499987459
0.0006361153857347301,225.46699301981764,8.556104324435204
9.69720750970648e-9,210.06114915696378,24.398038792043682
0.002417474657852309,196.76275428610137,5.891831283109614
9.92903880572292e-6,190.93305961606967,15.460446803172355
0.0009618466741917346,196.2354876945399,8.296307715998195
1.4424126433206626e-5,193.16065519484866,13.361971331517385
0.00032876177247686774,177.56220161034355,9.688220213200541
4.887046771942628e-6,174.8784097060714,15.686753514278722
1.1175295793141929e-5,172.30964985562787,15.00068316245391
3.133772688284302e-7,174.46072354238797,21.060650793294034
7.711095418274704e-7,176.20484723471162,19.36071995966267
6.367566168853054e-7,198.9875970263366,19.400338151292594
2.4069408443333134e-9,188.5386576263919,28.74469828324466
2.1672403804335454e-5,198.45703249356794,15.813676024376756
2.249408675081423e-7,197.76777185519168,21.917121141272684
0.0005553478390350198,208.91914363009252,10.18382475681912
2.1389698305724945e-5,217.190823308468,14.885939685448117
4.6460226674225335e-5,247.14042169164887,13.437286272477294
4.252156663583293e-5,241.63073443637705,13.906282485195593
2.1385102294921716e-5,248.90263718791303,14.528700058309584
3.1411270961293606e-5,253.1834579393606,13.450398229477099
0.12595438952157603,214.01514059056862,2.427186695638838
1.0770480186991385,33.10382770866324,1.5466047471223516
0.0007988226783889863,349.77081669350514,8.586051129598752
0.00013408723450984196,331.97539613679413,10.172939559305139
0.0003774206688781973,311.65757430465527,9.822851389307802
0.00045486436378545426,290.3925588276412,9.26680035911864
0.039362728563366464,297.3432535407686,3.2984699398920396
4.7526528292082633e-7,246.3451181213009,20.738575464675623
7.318867863095551e-7,239.0015197374626,19.792514861411735
3.217414920636622e-5,268.3091530988176,14.364417021164277
0.0005664387321116179,278.0539890291333,10.53339534301914
0.0003541373442586533,268.8202648389076,11.210727521773777
1.9150739724139108e-5,274.55913707692315,15.262079715660343
1.1811044367318039e-6,266.1601430281454,18.974279897856142
