x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,start_times
0.0040439900468969316,0.002239309922404256,7.1900540618713e-5,0.7175279463464823,0.006377704350385057,0.000291975122929286,0.016808284269833555,0.005884993118606587,2.269844468647531e-5,0.001437504209964838,0.0004971325567722554,0.017236574611136642,0.013629668597850905,0.014985225184864507,3.564519640130973e-5,0.008998756623553877,0.016984325887370054,0.01393648568242667,0.000219311009345266,1982-01-06T00:00:00.0
8.378118082626621e-5,0.003375170453884241,0.003828956351539182,0.0019111817152164096,0.0033128208886437326,0.00013599286590077305,0.003645318809800132,0.01843319332161432,0.002134832693550266,0.006180799589104559,0.0004890258953700675,0.005341502355017939,0.029071316835890804,0.0015817391920197508,0.003779085709475718,0.0010569045812322733,0.0039042061240701976,0.020781430827240727,6.122750306387909e-5,1982-01-06T12:00:00.0
0.005676574615418433,6.599103222724123e-5,0.004531473014527209,0.002505584347028607,0.0632726563395237,0.05926131063793196,9.76256337038552e-8,0.0001459565554537975,0.02068370212612256,0.002354479706955753,4.7324349671923086e-5,0.006426069300964751,0.3462317474712852,0.0019725638710925246,0.01922260276134684,0.002025117076711723,0.0009040647654705785,0.009598183029327991,0.0029369901326047813,1982-01-07T00:00:00.0
2.252176085981802e-6,4.0331556486677447e-7,0.0011922585829178172,1.5490173158789523e-6,0.0011922401100730872,0.0011287195845909954,0.5075567182066172,0.017582799439957466,0.0016368711122413775,3.694456535773507e-5,3.619516741117373e-5,0.003277270508054718,0.02837940989795021,3.2592075346249177e-6,0.017468699217117963,9.410748839717333e-5,0.0005810186008318694,0.0012628562705920303,0.004937342219598322,1982-01-07T12:00:00.0
0.0033700307317127594,0.003521465034244069,0.0010848887639501603,0.0021866269695954366,0.00182861066396994,0.0029950361287349584,0.01602674332392835,0.018909676181305353,0.015078718647380885,0.004263326868809418,0.002141934106886502,0.2147213376550204,2.0779384925729924e-5,0.02442888846339739,0.00011186084293662452,0.011499152618413588,0.05720789502749561,0.056125478223591554,0.000327066342739703,1982-01-08T00:00:00.0
0.0006491153044501302,0.001094126408202132,0.0003662988967130263,7.206196064504505e-5,0.18997925727813225,0.027254746709598234,0.00032740945221786366,0.0021204571971807857,0.004603115762460719,9.994733473647363e-5,0.022873809794220202,0.0006400517644689729,0.0028174241562107082,0.0009149452683468603,0.11771694550819571,3.334934507989938e-5,0.0018654397677095732,2.722175336662737e-5,0.01803199804477821,1982-01-08T12:00:00.0
0.019842527251756066,1.3595792235513323e-5,0.0002638584503550012,5.6557333334226867e-5,0.00013805156260852523,0.0001536440036782617,5.432920125988709e-7,2.088675854749693e-5,0.0009407066187234338,0.003770991038037348,0.0107034042593571,0.04362366177337702,0.013948476753605166,1.5255031266723453e-6,0.0010455707370364588,0.05076635915816327,0.023507656636689724,0.005427122365430051,0.021396790668074216,1982-01-09T00:00:00.0
0.0032230393384665022,0.0012450191579659949,Inf,0.0002694865518404861,0.0018796850786817212,0.00519505354702484,0.00020071576614105627,0.00012653540344147402,0.004518502252505571,0.0011991998490704103,3.696957555508424e-6,NaN,0.00033173910858983087,0.029324191860109157,0.05733502682940563,0.0026799830196093588,0.0012557690007678995,7.755277256254465e-7,0.01747707688657895,1982-01-09T12:00:00.0
0.002860255990928441,0.03580788437460001,0.013837123334639153,1.891742133722439e-5,NaN,0.0009061316866626923,9.312446162011135e-6,0.0020736275901893867,8.434582626491658e-6,6.378872683651571e-6,0.0005599284898001985,0.004865821967899909,0.01883869883214539,0.0023145143799352895,8.372042906103704e-5,0.02092588627398873,0.0012941172102143076,0.00971624469618473,0.01147839249247663,1982-01-10T00:00:00.0
0.03984620131883,0.08139119061566807,3.333647301358982e-5,0.012425647330239344,0.0015661731179667433,0.0009806978636680951,0.00021251998789131423,3.3726195362458524e-6,0.006686344117063834,3.336392615388656e-5,0.0008922413115814814,0.008238561162848611,Inf,0.07283187519939283,0.024898675396287654,0.09912541431901656,0.00017255467993502728,0.003585483890098826,1.0898333983848552e-5,1982-01-10T12:00:00.0
0.0004324929044817802,0.23132456020125447,0.00018405909584765743,0.003504005860630377,0.002663765136880036,0.005524213103362242,0.02959151837872655,0.311509607112928,0.0022556821797535746,0.013279171981263686,0.012341623234689634,0.028863490811989877,0.0010675545362845264,0.0012463887840899071,0.00028082744262088297,0.001227240879732239,5.011929370301145e-7,0.0008157294536042277,0.00041612619574691396,1982-01-11T00:00:00.0
0.004357579266964393,0.0005379370531038088,0.007311541144386026,0.004993264647085863,0.0074273184350755386,0.00634948172020087,0.0058945469207713755,0.00033796511664514425,0.06528262442275504,0.0004099839224268746,3.542986080441941e-5,2.7668116629024916e-5,0.01136392950182063,0.003611828655748658,0.005954772550690557,0.0005721110103221026,0.0054153898124180005,0.0031589056902047432,0.0035861569511998832,1982-01-11T12:00:00.0
7.754652610510956e-6,0.02436461954758652,3.7087730088136996e-7,0.00223282255002979,0.03245594594901366,0.010231534597015693,0.01022103099763053,0.00998519620740114,0.004663736809288421,5.5697621798879156e-6,0.016493668403613975,0.003611904486881404,0.002569611527534475,0.5415464347192038,0.00366352361021538,0.0022925264118300198,0.029994067036673466,1.6791696639554503e-5,3.803900143117109e-5,1982-01-12T00:00:00.0
0.0014457205529333523,0.019330083602767997,0.0012555616049212345,0.0011084923333732745,0.02232227502523276,0.00874510384087055,8.976816070918802e-5,0.0028089771815661383,0.00021197560797399771,1.181261784087368e-6,0.003145353443090478,0.00603010121733031,0.0033606385768256398,0.001381734211167764,0.0016153043349435528,0.019418151365375474,0.0049344193235618915,1.8567510716385576e-7,2.341538768805162e-5,1982-01-12T12:00:00.0
7.194091160887315e-5,0.004736212623014056,1.3000970316805e-7,0.007365932922988299,0.018309503869985574,0.0018152383492559838,0.00036763618947445155,0.0009126033931506161,0.00255580887832318,0.11910842778988207,0.0004055639451915873,1.2596760550662098e-8,0.06084538124681872,0.04471496876055054,0.02269127973891771,0.054974793872358714,0.03197211626488734,0.0041437487808161635,0.0014919266165258776,1982-01-13T00:00:00.0
0.002071453222625107,0.002371149946186403,0.09826198620002027,0.00011790489617438346,0.0051642994530652795,NaN,0.012488413906796466,0.00046944262355236516,0.01653886254001473,0.0029579060648923785,0.01262357805160002,6.2798370955044505e-6,0.004123362962254208,0.0040245865380311675,0.0002986536803539087,0.02811902411673722,NaN,0.10645435593360485,0.004790167301219794,1982-01-13T12:00:00.0
0.003184572334446865,0.002037916949650552,0.00010827573484202016,0.011954460962200028,0.01529561574277295,0.027356340510209107,0.008808897724120258,0.6093555012858685,0.004481352993235361,0.0015543570234087547,0.00030992504750490714,0.0004776882530071057,0.036172004031986275,0.0012560351561536273,0.09405107640923256,0.00022514175095987593,0.0029390143732123284,0.0012353402801746675,0.006021659187145539,1982-01-14T00:00:00.0
0.0008352919474732692,0.02918215628697043,0.006819597982465951,0.0025780034942767035,0.007452084076080438,0.007392244300470035,0.03003046745833062,0.013982073590428306,0.004325235454185318,0.14400110281631165,0.00023740831253451524,0.1080590501911913,0.006226779353431759,0.00025161292038539937,0.00893650585683668,5.616202436429801e-5,0.003961785899042234,0.16057611631175803,0.004859234584467029,1982-01-14T12:00:00.0
0.003685715675846304,0.0008561221812010027,0.000866545027885819,0.07462634975855727,0.004574036372252669,0.02312957422969836,0.023007062389951267,0.007528019973586862,0.0026320946105109085,0.03235395636389055,0.10354323391564488,9.016068115407983e-5,0.004295289350609491,4.1929036886119326e-5,0.0009854075501758127,5.955768330279001e-5,0.04197707794499559,0.004042215832782798,0.013535790589533053,1982-01-15T00:00:00.0
0.06582766685110016,0.018651265542219127,0.0028625814085008723,0.009576698286477522,0.045283808844288044,NaN,0.0009678749509057746,0.00017881822794079644,0.0019295896420786648,0.003555319178885087,0.023592972803124303,0.0019180811446463518,0.002089040008111312,0.0022661139027249813,0.037385744172225795,0.000287756003330742,8.245320062978403e-5,0.001284289678564104,0.012790725576114492,1982-01-15T12:00:00.0
0.0016638945518027595,0.001478223746581536,0.0053448567568532565,0.004345913631353098,0.001795010389914547,0.0002037394029923894,0.00035043513602908607,0.02900556329221891,0.00488208306799319,0.0004341169081855644,0.0074932544024272,0.004123714729098947,0.001473924322666722,0.0013990316849725663,0.00024826352185433484,0.03190562327647264,0.00664179504231038,0.01257388531180108,4.8645963158893034e-5,1982-01-16T00:00:00.0
0.005413280085411302,0.0002444190404166483,0.002341820872164988,0.0607785212110482,0.0017774582437671965,0.00024071570738087899,0.000271423440823594,0.00017824041337172007,0.0013974236606928104,2.5094353115055054e-6,1.8702083899219865e-5,0.00289772536462037,0.005869056210093577,0.000449080445225613,0.0074131054896720405,0.002672438915953287,0.004641893983145357,0.0019918347065531103,0.006677364541527532,1982-01-16T12:00:00.0
0.0006206015698732651,0.007804351302707909,0.007170942189324197,Inf,0.005941434555490951,0.07669476900513558,0.01883293210626632,0.21782196963354114,0.004436374997288754,0.0009530139784623925,0.00015154763583883536,0.03545267734048079,0.000111872743801557,0.002627662827659896,0.0015196117092790165,3.542824441002621e-5,0.18644357945192755,0.0013576460123107842,0.00205804282443435,1982-01-17T00:00:00.0
5.755367236936914e-5,0.0010106517441944628,0.0007729886751330422,0.03842135978401348,0.014512282561899795,0.10434624974667543,0.002939774520530257,0.0006672405681588361,0.017093324177216325,0.13746767101682952,1.877240404541769e-7,0.0001526437937425182,0.0012595791768769187,0.0020475532514749924,0.00704164584066625,0.003045181569557867,0.027679255768725475,NaN,0.035919783032288516,1982-01-17T12:00:00.0
0.008262953746304574,0.009629480769297661,0.012333906305283433,0.006609460153735276,8.095951132070927e-6,0.11907490469821928,0.02938595176225684,1.1173637132649038e-5,0.01196798128843043,0.005651667220672816,0.027824424885023697,0.013703248928338515,0.009407328090799376,0.032007124961239676,NaN,0.008521864259378826,1.187595177755276e-5,0.013390158175287952,0.00334138435068761,1982-01-18T00:00:00.0
0.0027966752862798095,0.043375482534356385,0.0007840763531561796,0.0015617822164020758,7.516317338585991e-5,0.004192404957856414,0.0005932973477147086,0.012338909942194306,0.008577312764763796,0.0007937919537538656,0.0011301609057017335,0.025693251111004636,0.00046819130719575203,0.0007301995014564665,0.00046198900304520926,2.2234585611091134e-6,0.021862131797671668,0.00019253197939287273,0.000471382339238189,1982-01-18T12:00:00.0
0.002439149672500764,0.000709287673706373,2.911712341220883e-5,0.0002093319526797867,NaN,3.5658496924252856e-6,0.0003566880877636832,0.011826250995055548,0.00017883104344197464,0.015355081319445362,3.459569810932787e-6,0.013156554092730418,0.0014181839330388757,0.00015130066496015776,0.08346065501762577,0.00575907799842848,0.00020215622579461182,0.0005302788555083686,0.02626266258078464,1982-01-19T00:00:00.0
0.0036215999216702593,0.0652070476378092,1.1882425846262218e-6,0.0006345569871588702,0.00010022089584509655,0.047480409846415494,2.4095719480467648e-6,0.0010965996947849591,0.0008402299484554917,0.08589284674591269,0.004665221217062567,0.023869757452558583,NaN,0.00010120605944518458,0.0022993274487055422,3.0337051894993583e-5,1.6565884394052143e-7,0.000998958148478104,0.027814103827919105,1982-01-19T12:00:00.0
0.021845413319943465,0.001781832640118409,3.324782380506629e-7,0.04094284778345574,NaN,0.015345980370754084,0.0010625058940329478,0.020414846291182915,0.0071295988795259686,0.0006976715948581901,0.002255599590915315,0.007631655860949701,0.01852407865509624,0.05465038741421176,0.1518330702414519,Inf,0.0023338432429328595,0.0020612451610648916,0.03540974559616028,1982-01-20T00:00:00.0
0.0027321507341752024,0.009256329862360526,0.02479123343546345,0.022271910171501316,0.00564915760818827,0.001296320611851781,0.0015968945127150557,0.004705322265546663,0.01605895717593215,0.124998733010264,0.05677583324532926,0.004110105334759813,0.015119028152005914,0.018383859048602073,0.007775842115535451,2.160577622848625e-5,0.0020844584241690076,5.570152774619173e-7,0.0009884079566500111,1982-01-20T12:00:00.0
0.0011945356377938226,0.00023903097806364772,1.4839524508175558e-6,0.002525676232523393,0.01125975873939506,0.001166681611628681,0.05982715535043209,0.07852111794831565,0.009492287065903415,0.008544394221718099,0.002703418488232319,0.024735924787906458,0.0007181706190074746,0.003223334171892918,0.001471172930864552,0.0017943556046935846,0.029884291677523767,0.0011885723636531143,0.7406027279392923,1982-01-21T00:00:00.0
23.153600118190365,0.06721161913205444,8.344947795248746e-5,0.003301400414301439,0.00026523394371502477,0.00717603491278104,0.03209549265340511,1.4489730238664079e-5,0.051367490830350825,0.00014025735859296372,0.015414253007460849,0.001193537371183954,0.32113454535425423,0.06401426998569096,0.0004458826733172813,0.01172964227049754,0.00035927476478337354,0.0005739991705771306,0.011004907745421351,1982-01-21T12:00:00.0
0.09758894183904243,0.005108940778733501,0.1817438384196097,0.004131334360178073,0.029367013060704588,0.0006299628870109457,0.039026411897726605,0.07291438764935976,0.06619056838710786,0.001403189689041941,0.24328213865382825,0.0001956786253895683,0.0006055560525043399,0.047267618977301716,0.03388946887066968,0.012029665499235927,0.0870817692782227,0.0002543111026922597,0.005351842628559332,1982-01-22T00:00:00.0
0.0027084469786835697,0.003088822643895187,0.0008916381491605853,0.021726141500278122,0.1370106812517096,0.008268934064136495,0.009834486312131798,0.005320330158652243,0.020866532093573188,0.17280259303972367,0.9332022875443373,7.206265545409431e-5,0.005700771753900456,0.025354188325308627,0.011363822569921281,0.0203798249698363,0.017672510537815156,0.0038473726672086875,0.5020856158937484,1982-01-22T12:00:00.0
0.0032546331430581632,0.02493688965094575,0.001028896793411545,0.014351323608754747,0.047462469023050735,0.02477234857323055,0.005878444382532094,0.01177420179870875,3.754628421773385e-5,1.7373294390002906e-5,0.0004920217419829557,2.9590478375300767e-5,0.000816061993291705,0.0010452956018502195,0.000489948529469354,0.052736377575405,0.032115923108231116,NaN,0.0007120135973733215,1982-01-23T00:00:00.0
0.0018605125577032383,0.00025062528627249815,0.0005688646786142341,0.0015333928872867237,0.019428138377835365,0.0021415514420119333,0.03932815784307042,0.0040502181951021735,0.005731878684336253,0.0018643763916619247,0.0005984767560513847,0.029925782922880274,0.001076886894975387,0.0006180449096180822,0.014255501709726564,2.546609059245043e-5,5.087965985311678e-6,0.000693491415007963,0.000585270885629083,1982-01-23T12:00:00.0
0.007133190257319493,3.622325767911497e-5,0.0009692941181209341,0.00018339619108879938,0.0072535012226889435,0.0036030000297946913,0.0003775428330970636,0.014871880760917592,0.00572715979042678,0.0005484466655669447,0.014035636467293342,0.01095777065721388,0.0013413749768106387,0.025580579874207997,0.0020257008328283667,0.009494101194304817,0.002818240864357826,0.0018516173160002172,0.025844673410788915,1982-01-24T00:00:00.0
0.036596357471486596,0.017951435883989324,0.0029643211451065425,0.00671474345334215,0.00017791483378392837,0.00011479302828259493,0.004719197143063192,0.025171059862399318,5.152309565890971e-6,0.008234215905691194,0.0014005585357444582,0.001925021794648764,0.020884527862657692,0.0032187422004040438,Inf,0.036526859769737366,0.004311333780908994,0.012538457966556409,0.00346410822209056,1982-01-24T12:00:00.0
0.1924734565057379,0.06412385847386319,0.008926842302298978,0.007080260231381918,0.03762658937513278,0.0002691626591335806,0.0002936980971568094,2.812925027106583e-5,0.11774661503531689,0.6502575903859795,0.001241516195452807,0.002115584995609938,0.02657943462848103,0.03194024205010801,0.0086332462698791,7.943589731082913e-5,0.1234920729710224,0.006648044750883423,0.02724951035904454,1982-01-25T00:00:00.0
0.006554640182192369,0.44351363751107514,0.06697439457589169,0.0001388493268854601,0.027755949107393204,0.024948651080990668,0.05258343186296077,0.01160779095050031,0.009659136967013333,0.0008981551007947716,0.051524426415673216,2.1468582938196122e-5,2.2285948867059027,0.020892748211020648,0.0007126271493613205,0.0005768897574966678,0.0108154414991371,6.738504421998277e-7,0.0037923401809617386,1982-01-25T12:00:00.0
0.0012455676562719983,6.247102258488293e-5,0.004018636814260348,0.0023009846822724966,0.005463610259397245,0.08256860142660542,0.02712653699691189,0.01947036412310603,1.0977757721456561e-7,4.84743604255329e-7,0.41446199553139307,0.0020292111010537833,0.002070243617091636,0.03270331039182279,0.3569195746592355,0.004856886893413514,0.003918242185198177,0.102228672000639,0.0002453370795114464,1982-01-26T00:00:00.0
0.0008131325666201684,0.0009474277601055775,0.03472126262826728,0.007984928047414313,0.0009199435279599621,0.0012986332714248893,0.0023088630882383784,0.014648236508301587,0.005140284120833991,0.013478630533156372,0.0021067722441953127,0.007260558294967106,0.00014173665007840414,0.003070083370768942,0.0008034735552446289,0.000186682660989087,0.001651154752262407,0.010338879415584888,0.026906059215418384,1982-01-26T12:00:00.0
0.03881236124007058,1.1372841638384336e-5,0.0037430764937676987,0.0019526630645962026,7.345319443974783e-6,0.001213685263665107,0.004261203322005521,0.001167813786122983,0.002406856626567175,0.03735460897901477,1.3789689248860471e-5,0.2897501190994308,0.04461322074831916,8.231066864823594e-5,0.008909188458114684,0.0008558966468168384,9.88529817223822e-5,0.043537549808619166,0.005417679787841492,1982-01-27T00:00:00.0
0.0015559252956747188,0.011267778145665057,0.0035451160477933323,0.0004201661446952431,0.001778059834570876,5.322080111595923e-5,0.006140446798773957,0.012086340163531266,0.0001795717393247793,0.000973337281754542,0.007048839139674825,0.0028445507196723963,0.0004493423109115065,0.0004939875571271883,0.013455707141197926,0.002866814009596812,0.000923605571040203,1.5915854217476186,5.3278925341316985e-8,1982-01-27T12:00:00.0
0.422215805575847,0.005348454271980544,0.008181003957912313,0.0012594662562719723,0.0025946138985042506,0.010578368428727345,0.0006925359115275949,1.246678711115854e-7,0.0009268193854150901,0.0030033802327634005,0.01668373462831394,0.00010623908038951434,0.0007196896532820396,0.0005334797773537618,0.003417783858672751,0.025050020365561976,0.034087211294596596,0.0021032152920223337,0.000826532823912878,1982-01-28T00:00:00.0
0.0031477691813864145,0.008767364877929857,0.0030050748833757215,2.217304473221442e-6,0.002883825462727572,0.001979490886967856,0.005436040213346735,0.00016811847906713165,0.05796664702543761,0.018157879987221924,0.01471140629728333,0.007336164355494064,0.020119048662687093,0.010411154965730529,2.198623257978509e-6,0.0032761087068147858,0.025550593921784038,0.0012157202783319332,0.010798226402475,1982-01-28T12:00:00.0
0.012094242624395317,0.0002818171888024973,1.5858143670628448e-6,0.06716467675842533,0.0015633074712384704,0.003968458455267617,1.123512073862839e-5,0.0035352368930436947,0.0037583389010630015,0.0005320870216532761,8.506536395315529e-6,0.03737042833355825,0.003667351773933704,0.00020712730186132149,0.0051747719779497775,0.0023024485784772534,0.03231343410788121,0.00014560678244115728,0.00037948580649328176,1982-01-29T00:00:00.0
0.002680713095113344,0.00468784025203858,0.0018140038240551928,0.004370274819309737,0.0034308119379510126,0.0002238536667422341,0.0010355731447434253,0.004973864326580128,0.003244560428840451,0.057196654809000005,0.004244893772960456,0.003092221767056258,0.010055405995378795,0.005393106473332904,0.006773099227996639,0.009353633227527882,5.343879778780461e-5,6.292515115893933e-5,0.051312377351337896,1982-01-29T12:00:00.0
8.011400293618995e-5,0.00020506014367562532,0.03435741965305107,0.001027143527595739,0.00017163763441043926,0.00042027294872181597,0.004687599525283072,0.006049130644627353,0.004100579118962233,0.002394557913389376,1.3727172389489301e-5,0.0004358633324971851,0.07888680111035724,3.7020054131325678e-6,0.7597298230453277,0.06276240179199946,0.0008694842024210103,0.0069586263049974915,0.002338597123215531,1982-01-30T00:00:00.0
0.016403437505612253,0.00010182608972884783,0.0010708067649112304,9.84496125924731e-5,0.00012681127344967252,2.2360868931439235e-6,1.424127378658028e-5,0.00115715109343555,0.00018977409934220203,0.0005012845333084555,0.0003690283884480822,4.3844690209627735e-5,0.007003768609961602,0.01613804873941058,0.00359303935269489,0.030959760445997016,0.00042804570647271155,0.032644086304342554,8.285049339070627e-5,1982-01-30T12:00:00.0
0.00603854337960858,0.008077501922800047,0.009817372887130405,0.00015212094760916721,0.012577723867083656,0.0003595273941967532,NaN,5.249497589325989e-5,0.00014955300138191688,0.0023723883910086356,1.3365413790296319e-5,0.009015770698892756,0.0006179049567270534,2.3303160621758184e-5,3.424471939504899e-5,0.00251659012512729,0.016727607251552885,0.0001586350035598599,0.001753682593237558,1982-01-31T00:00:00.0
0.06671802589758948,0.000341518088887973,0.14599176486638044,5.252743315178115e-5,0.03253897679067277,0.0014206433826273951,2.9108213088953138e-6,3.7810786302571358e-6,0.0027633508405010055,0.003018389458156195,0.0004586490571849341,NaN,0.010253379482969836,0.00016227824426068597,0.00020333941903746233,9.905060271652633e-5,0.0004030036752915686,0.002834002616933728,0.0017833837624299386,1982-01-31T12:00:00.0
0.0013292807035975365,0.0019229857263895669,0.012757897138609007,0.0003507184915128853,0.001099390507029601,3.0170500009112874e-5,0.08763535509514671,1.4305361890204274e-5,0.00572314127492345,0.009257452708466197,0.001982412544419207,0.0003316499633391421,0.004951374491966102,1.1591726215520307e-5,0.00037798082149822853,0.005265077940473539,4.921391673484263e-6,0.0013961952413935295,0.17565207000823338,1982-02-01T00:00:00.0
0.0011185337245970225,0.008510907158658177,1.2238280673953394e-5,0.011238592030916495,0.001575976291965192,0.0772018400251557,9.580749892596216e-5,0.0005675559412396575,0.0005966777847560842,0.0022954244613194847,0.012903538237301499,0.009238564784239576,0.0005909381667976365,0.003962392419625373,0.005260639849896938,Inf,0.002075440720125375,0.003695362427256639,0.0056455722662633115,1982-02-01T12:00:00.0
0.003126679459812646,9.281695613808416e-6,0.10077210589360037,0.0005002594628573223,0.009528070988999424,3.7694196115089184e-5,0.00011633211057641983,0.0016154547803863308,0.02234081047139133,0.07885001598841858,0.0009093057693366047,NaN,0.6693472731115535,0.010174672100053057,0.0194680339398463,0.0008204243995149429,0.0033446652068597022,0.002574882743852891,0.0021538789091146236,1982-02-02T00:00:00.0
0.0006353720428559598,0.021566664907111125,0.0004865254389297915,0.00103487755992018,2.648340272610683e-5,0.0013472407898475725,0.003320986395328056,0.00029482895856170084,0.006143054865118894,0.008108195324972008,0.017226129566369555,2.332321861518314e-5,2.3956580208792566e-6,0.007057601289768979,0.0002314736802390467,0.0012735358498549864,0.002684066459292855,0.023915853726125143,0.023447496506050883,1982-02-02T12:00:00.0
0.03681543304565737,0.002817426224705997,0.0014923805924878044,0.0007307864930591702,0.008330304638522534,0.008524547472944087,0.09347243629066157,0.005354282332650141,0.060926067109477046,0.00021531972659715023,6.976846542866622e-6,0.0013715003852255913,1.5472671414264077e-6,6.023920311789754e-5,0.0017822303614356964,0.01605973158831819,0.03003734413517891,0.01129824072867796,0.07468162032504994,1982-02-03T00:00:00.0
0.0009351460236469769,0.054275661757485626,0.023359116083622372,0.024065756602007073,0.0030560687431042594,0.0023686807968355153,0.2502808488174263,0.0006774158506061842,0.00022427936051992947,0.06134644002979113,0.0057305888892943595,0.00016913429098002885,0.0004537242479419166,0.00944186206681934,0.023975987498188366,8.359439097564218e-6,0.004648272718454849,NaN,0.04523928783322449,1982-02-03T12:00:00.0
1.3845900980796523e-5,0.00033904989117956863,0.004987338503022786,0.0006034000588910253,0.000210790780735784,0.04254123266945223,0.0011197371137037255,0.04410571653716405,0.005951132234249698,0.005135346736270067,0.0024969651748643186,0.20095671504186663,0.0006454314396230368,0.10334410293568437,0.047722704842789856,0.03034707583177659,0.050697245806524766,0.002470793002676534,0.0005891726510711,1982-02-04T00:00:00.0
0.0037742519925828195,0.01531012249008294,0.013563342741497769,0.01496770481587437,0.02955177102354764,0.03946604654731823,0.000939155520256329,8.62801235093456e-7,0.0019833741890382746,6.945092397543507e-5,4.3803918743495053e-5,0.0012292798763082586,0.00027927295571439386,6.560861503277613e-6,0.12781383686050954,0.2867818821033315,0.0009180099527670825,0.0012094280202197172,0.0013482716564425907,1982-02-04T12:00:00.0
