start_time,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5
1976-01-01T00:00:00.0,638.1277075599115,524.2917809822912,535.7115547532069,642.1059185382994,424.54881122900804,357.41449975822985,339.8212933775782,355.4747627045112,351.258941118779,345.6826900430012,317.1072719468369,321.02228037925175,320.0161431212912,304.1074255280407,303.09358336778655,294.63035765985404,287.9720460509613,285.41835891293005,266.3629365423997,252.99957417174718,240.80552943352515
1976-01-01T12:00:00.0,717.0050703158277,662.6982069771946,625.3764199711399,381.9372986961,358.63624304016327,341.2296977263214,348.8626679918256,334.7815938248242,310.2727760286727,310.07545453589734,302.5121507475206,299.4138313367222,295.39464002005053,280.76250229807005,270.8428091820601,269.3846726910345,268.5050071332129,262.47093930787435,259.77167959686926,250.53792700897674,241.9674883690431
1976-01-02T00:00:00.0,650.2050375315805,640.2894136585843,635.687027422668,597.1732677672428,566.7825094467036,489.85935841220044,463.0550638010055,317.91018448995027,308.45169727202864,311.01192324686394,307.7162228366921,305.3479103714549,294.49969295137674,278.67364520932415,275.53144537079265,283.529199066322,268.1953888225899,263.18557033447996,257.5192288208814,250.29524670137096,247.4011732416542
1976-01-02T12:00:00.0,628.3024857635417,614.384266457511,542.6027879038003,487.8052407770086,671.5285981170845,358.03997516834124,340.8824523765087,355.5418707204343,330.972028668746,306.6082043871408,333.21189862993236,321.66962045418614,276.91663575299594,277.8783599381648,276.5668260376989,267.1832922396002,265.02678932678936,246.8333429930404,245.86973450750241,238.669766132834,226.0718650499149
1976-01-03T00:00:00.0,665.0819574245339,574.2109412018591,542.9294951734589,509.20660469620213,376.54937021675204,396.79229380774376,344.39822716020586,314.4166112833489,316.67688081167506,282.3994202148583,285.2570437337802,277.94314529994693,270.2170330213431,272.66795241903833,263.9059223471042,262.0299393596244,242.5793502220074,268.10083510657796,239.985698992291,239.549750005035,233.86436325696818
1976-01-03T12:00:00.0,581.8509519340861,553.4004790009387,521.6253836647999,361.8225025617623,356.26830974080616,321.40495839886006,309.76139840483046,290.38549643781226,278.6705512786933,272.37155356694797,262.1382605504469,260.19284615947157,255.30893395147325,251.4622437717913,246.10652692633406,233.45717869855085,229.32172568552286,218.54366335014728,227.16731364836795,215.17577863437515,213.54698452139277
1976-01-04T00:00:00.0,626.6107997148501,551.5179059184649,519.7428600507599,484.98588049045276,331.5111341380185,299.6059028334686,284.38702955647176,266.98981872524524,254.55113499248773,245.5329468538553,240.4038093174582,237.9102775756151,235.1188122182791,230.85868298659682,224.32794934082727,222.09665906920415,221.39556668714513,217.22252647935034,214.7908515707612,210.30424968232987,197.21442733905673
1976-01-04T12:00:00.0,644.136450135732,540.411326764638,498.87240188480746,489.06370723632426,415.67010526536507,279.7574137031303,267.5994621589669,252.01826090262205,240.86309256135786,238.49023888733984,223.1442199485339,219.68860257930106,228.01220963632355,212.8441955119763,219.32676043298233,205.1093734752871,200.0716593177875,198.75165128769785,175.96197499030168,191.7300683755165,179.35395041166836
1976-01-05T00:00:00.0,572.3701324423209,524.3713215344834,486.0749378164908,466.5585598602294,436.56283285319677,350.45508685672417,322.32145703447145,234.99331424662708,217.93842403897972,205.58050433008523,198.00988869636555,191.62297315505185,192.5929758126305,192.23875978675264,183.39358404458932,181.7447464108988,179.37113056124807,176.24358895915998,171.9832453081882,171.5411876914399,167.4237858242849
1976-01-05T12:00:00.0,559.1734079161786,487.3527443896531,454.95267696416204,447.6116176732464,426.68030646373825,334.2568926855515,281.5831062692165,236.9046327843654,217.06906244242901,195.89824507996784,180.58831744422474,174.89892904949104,171.30167242258358,166.71065473347696,163.25895813748565,159.8377930220862,158.30296638799814,153.20657041392246,152.8705019620849,149.14418427920003,145.55808534001994
1976-01-06T00:00:00.0,539.204865532309,470.53809415260486,434.8624357442409,417.3094895199465,371.2109655596001,288.48183076953006,203.2717180364499,188.19606430468485,175.2673478803651,165.38093446573475,160.00892335137277,152.50799831432892,146.20192951817734,144.09083177720373,141.93781884649582,140.209991936563,135.99723323594077,133.94387863852063,131.56748261183702,128.20469372297728,124.35999658556925
1976-01-06T12:00:00.0,516.3076591598174,480.10139273364643,432.0759407228245,404.59115366510946,367.8610753774307,291.85134261231167,238.4761819705934,185.11265223002903,166.69553447455053,155.08275981652648,140.7799066359922,132.53253520752477,126.64469741064626,122.62327849662594,120.7651827374952,117.16511658553769,114.63629708146452,113.01610991309418,109.89007374278202,106.4325088840788,107.27904807851512
1976-01-07T00:00:00.0,576.1586072549222,529.2969508134131,432.67914164043,405.75000831769955,377.01221322644403,353.11108037050053,298.63351002229786,283.7340903917135,233.71532825120363,192.53093288709977,153.80472964544023,131.58111443517637,121.353120761173,114.51969526424361,108.18899136168638,103.59004793425126,98.66007273685595,95.1668803363577,94.98369903028565,89.61613636410758,87.28579711007646
1976-01-07T12:00:00.0,567.2546981158345,519.9602753045189,471.2767543516382,440.02595238068125,394.04088108795764,368.15079567324665,350.6703813396434,334.3637536058323,316.0486144132335,280.58000696681603,263.73927520464355,220.73990716534297,204.41819011475488,185.20939762127313,120.64703684042341,113.84183352302333,103.55402867740104,101.74100119666763,97.87136895854272,93.1598471163767,87.37104236212045
1976-01-08T00:00:00.0,590.5293965981803,546.4224502551211,505.9005713508592,460.91557698773016,439.34185729080184,406.0936629675492,372.1850856631455,349.82182469245066,338.3398921401331,329.7081659073115,307.8309300509375,289.38152722838436,257.8172695566263,248.59924947657933,242.130306261439,232.88966525058112,216.82224858933006,210.9904454639673,198.93740923075396,168.14813349752222,148.73203846733517
1976-01-08T12:00:00.0,594.5867058378101,578.6144193661303,531.2542353501801,505.9360043985687,483.39242559476696,456.997633661503,431.75177223830656,370.4097557713554,347.92132193518955,327.9199963724659,318.7812223957824,318.70478865337185,293.44636639706613,289.6017423946244,273.90368132905184,265.292466328011,242.71847521558112,227.04315585633447,224.47343245774007,221.07143429632967,207.4087415147648
1976-01-09T00:00:00.0,580.7495945605306,546.4133000152264,509.49569061700373,499.21722551207415,477.9148165468816,446.2828730029328,406.1266637849116,397.4913250713603,364.93438772225875,348.10769952805924,324.6201821190255,323.71204905311566,306.300417704195,303.30813669860834,291.35342364663194,282.0388578010264,278.91003571273677,278.7428686476279,268.1161053530385,266.3238855780476,254.730670954709
1976-01-09T12:00:00.0,559.8562464548456,541.7199214888051,516.1756068152832,487.7323448771055,469.92401402595027,463.8346118231499,440.21032991708546,436.99237220743095,410.72158582550014,370.6666741977021,352.04121931336965,337.68504113619576,321.74287748681934,318.11404793469353,291.11491242557236,289.2150212874268,283.7644038502791,280.40452792071216,262.177167912534,245.1757979410722,239.05053332800614
1976-01-10T00:00:00.0,564.170098738437,525.6454494669141,515.7205998888169,481.43808754361254,459.2070934674826,440.90353453847877,422.75718098250974,409.4868542913501,394.92565426433254,370.935890729281,356.6078712305254,338.8913649717196,325.3612032536214,332.0833569029898,315.02862839045605,299.65184140826136,290.7482006171766,289.26450966455707,272.95863875363546,257.3443426322334,257.2171654462615
1976-01-10T12:00:00.0,552.3850539229962,525.6280185368872,492.87489009165927,472.2858584338431,467.207768974597,454.3006521296969,423.3544071719659,406.55520629405436,394.56372366076005,388.60386985526736,362.9817447110639,340.05891726626857,326.872835585791,310.8134726551074,295.45371818863106,280.0015611569099,274.0906969433531,268.0913903865284,264.90730262118524,260.97621985194206,252.50447665864553
1976-01-11T00:00:00.0,542.9676530336633,505.7582534201682,470.403440868641,451.8819631099388,441.4720458835109,423.6030118932678,407.43788480852334,387.97633097708916,372.43737898939486,360.4889277174571,343.23051237067415,323.016866161674,312.15274930754777,293.5262929557705,287.7659213364297,279.3045026501661,270.8639426707655,250.2376752714996,244.92256065299657,241.5497204193374,234.71747954168745
1976-01-11T12:00:00.0,524.0145219886728,488.3691942281088,458.6690392232089,441.9735621826237,427.8200754293982,413.2946638115467,397.3640351438933,378.66290214356496,360.4963010080819,348.9867216408268,331.5970362298286,318.9481776725222,296.7581159895409,287.16917886085577,271.51617535178883,256.680783085155,256.4895255958353,247.58090210354996,229.85002032951354,224.7149177787723,217.14309971514112
1976-01-12T00:00:00.0,511.6564655693422,482.5327137706463,444.55180552469335,422.45416990557317,400.7508102785669,394.641269354632,386.35873735610585,386.8972025041522,357.7509320849886,337.5898466713617,329.05175588451647,313.4395533468867,298.2706165400966,277.12516677662563,261.63350575400983,250.6568550310597,239.54046624489578,232.8862878290489,226.3483627502125,215.06907871407535,207.51633243397467
1976-01-12T12:00:00.0,505.68871275896294,468.3942918894788,450.621103855271,417.7781026849771,412.0939086714464,382.6094018167049,365.96232397961495,359.3553177881156,345.2019014955045,331.8624827595022,324.3920450847889,318.46265049393713,304.6612860273943,295.97441622259646,267.2111710534565,250.56563943397157,235.91926814518652,220.3312598681324,216.91841934159424,211.55547466944898,201.8170182611987
