heights,times
6.3095734448019325,9.373565132953283
3.9810717055349727,8.377633144970812
2.5118864315095806,8.252124343610808
1.5848931924611138,8.197289610630467
1.0000000000000002,8.172659944997717
0.6309573444801935,8.181894421343477
0.3981071705534975,8.16230341663665
0.25118864315095807,8.162142231456446
0.15848931924611154,8.162141935635882
0.10000000000000006,8.162223266011072
