2.6104746317512273, 14.969609577107859
3.0523731587561365, 13.880305950055433
3.4206219312602286, 12.791101314608518
3.5679214402618626, 11.581225912042656
3.5679214402618626, 9.948161395913623
3.7152209492635, 8.617318251412279
4.230769230769226, 7.5883995037220835
4.893617021276597, 6.801218256691831
6.219312602291321, 5.831694472308746
7.397708674304415, 4.922852542104428
9.533551554828147, 3.2264333984478117
10.490998363338793, 2.43885618499551
9.459901800327327, 1.4725001319888023
7.986906710310965, 1.111576738292591
6.072013093289687, 0.7512472942294472
4.230769230769226, 0.33033498759305147
1.3584288052373132, -0.08919143656618189
-0.6301145662847816, -0.44942188902381375
-2.6923076923076934, -0.8095533498759337
-4.607201309328968, -1.1698827939390775
-6.153846153846157, -1.5307071960297804
-7.9214402618657935, -2.4960733329813642
-7.9950900163666105, -3.4637162768597243
-8.436988543371527, -5.519573940129881
-8.142389525368248, -6.54819571300354
-8.216039279869069, -7.697290269785125
-7.700490998363339, -9.512499340055964
-7.111292962356792, -11.630226756771027
-6.669394435351883, -12.900981996726681
-5.785597381342065, -15.019105379863788
