0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.527216,3.304821,3.888025,4.860031,5.443235,6.415241,7.581649
0.0,3.11042,3.888025,4.860031,5.832037,6.804044,7.970451,8.748056
0.0,3.888025,4.860031,5.832037,6.998445,8.067652,9.136858,10.10886
0.0,3.888025,5.054432,6.22084,7.581649,8.748056,9.720062,10.69207
0.0,3.888025,5.054432,6.22084,7.581649,8.553655,9.720062,10.88647
0.0,3.402022,4.082426,4.860031,5.832037,6.804044,7.77605,8.748056
0.0,2.721617,3.11042,3.888025,4.66563,5.443235,5.832037,6.998445
